bond,ideal_length,extracted_length,error
N1-C6,1.5165510543722516,1.4964208308749938,0.020130223497257793
N2-C12,1.5136918830845194,1.496274775270851,0.017417107813668453
C1-C2,1.5424047404875294,1.5342755111448811,0.008129229342648259
C2-C4,1.557608341227388,1.5544318038925402,0.0031765373348477954
C2-C3,1.5424939552885408,1.5352718149650124,0.007222140323528414
C2-C7,1.6014175549161402,1.5809342507052926,0.020483304210847653
C4-C5,1.538270837434492,1.521856910869516,0.01641392656497609
C5-C6,1.525324582217075,1.5139244588607428,0.011400123356332115
C7-C9,1.5419568397818846,1.5389619879102951,0.0029948518715894323
C7-C8,1.5422855822685357,1.5374385873912277,0.004846994877307997
C7-C10,1.5560155156899433,1.5514300585955823,0.0045854570943610895
C10-C11,1.5368667931497473,1.5212044101543578,0.015662382995389468
C11-C12,1.5251295905197095,1.513382778464715,0.011746812054994615
