bond,ideal_length,extracted_length,error
N1-C1,1.5190417553856495,1.5057102859560394,0.013331469429610054
N2-C8,1.5175320858057553,1.5027038626507494,0.01482822315500587
C1-C2,1.5215399197945765,1.5178368537573284,0.003703066037248126
C2-C3,1.5363956794307403,1.529251377173975,0.0071443022567652115
C3-C10,1.5334145448017693,1.5423616727411225,0.00894712793935315
C3-C4,1.5536939335967945,1.5229305496624728,0.030763383934321764
C4-C5,1.5312246305533381,1.534716499566457,0.003491869013118931
C5-C6,1.53651173689418,1.5549187213582933,0.018406984464113263
C6-C7,1.5394815033106597,1.5338266100335975,0.005654893277062145
C6-C9,1.559254038459639,1.5300925621176449,0.029161476341994064
C7-C8,1.5265093402711403,1.5239380098084825,0.0025713304626577838
C9-C10,1.5306798705721492,1.5319324532700336,0.001252582697884419
