bond,ideal_length,extracted_length,error
N1-C1,1.512288702956514,1.4846128850793687,0.027675817877145237
N2-C10,1.5176898526570684,1.4916139259439845,0.026075926713083897
C1-C2,1.522898643991745,1.515771894906775,0.007126749084969797
C2-C3,1.5483544492591457,1.5333332177932393,0.015021231465906393
C3-C4,1.5066442126710602,1.4972540662180682,0.009390146452991965
C4-C5,1.4067538806663356,1.395743348008309,0.01101053265802654
C4-C12,1.4025640075752956,1.399148878525328,0.003415129049967547
C5-C6,1.3963476709287332,1.389977672847984,0.0063699980807492285
C6-C7,1.4008525268585832,1.396876272739643,0.003976254118940092
C7-C8,1.5073124545765217,1.498951702159553,0.008360752416968653
C7-C11,1.4063991517055001,1.3990692456102964,0.007329906095203675
C8-C9,1.5381533851161735,1.533987126388767,0.004166258727406502
C9-C10,1.5222306149448177,1.5177121746612552,0.004518440283562519
C11-C12,1.3949200207792232,1.3909395392098185,0.00398048156940467
