dihedral,ideal_angle,extracted_angle,error
N1-C1-C2-C3,177.46187935048292,179.77938983065388,2.3175104801709665
C1-C2-C3-C4,179.93451646073936,180.26560071664719,0.3310842559078253
C2-C3-C4-C5,175.90780033454584,179.83036232678128,3.922561992235444
C3-C4-C5-C6,180.56078742161375,180.02686573700606,0.5339216846076908
C4-C5-C6-N2,177.3333930566459,180.03487764045028,2.701484583804387
