angle,ideal_angle,extracted_angle,error
N1-C1-C6,113.82377815788466,119.78884987662205,5.965071718737391
N1-C1-C2,113.82787553064888,118.048247869257,4.220372338608115
C6-C1-C2,116.33738557895634,122.12035077472302,5.782965195766678
C1-C2-C3,121.70053867810151,119.0309447590886,2.669593919012911
C2-C3-C4,121.68198132653649,118.84685170772354,2.8351296188129425
N2-C4-C3,113.94642112944925,119.76648377634751,5.820062646898265
N2-C4-C5,113.93654505199075,118.0692839857355,4.132738933744747
C3-C4-C5,116.39237751697364,122.12094211748862,5.728564600514986
C4-C5-C6,121.66545931502303,119.03248378266588,2.6329755323571504
C1-C6-C5,121.71338732017249,118.84840553543775,2.864981784734738
