angle,ideal_angle,extracted_angle,error
N1-C1-C2,111.24989832208695,109.82324926421343,1.4266490578735187
C1-C2-C3,110.83911519890518,110.62509055026179,0.2140246486433881
C2-C3-C10,120.3210993334023,121.16970869818873,0.8486093647864266
C2-C3-C4,121.08333269301505,119.98256584787241,1.100766845142644
C10-C3-C4,118.58496043649374,118.78598212789477,0.20102169140102433
C3-C4-C5,120.82581868003253,120.87167487136152,0.0458561913289941
C4-C5-C6,120.58344765172903,120.33768410554869,0.24576354618034202
C5-C6-C9,118.58333353106379,118.78859323565297,0.20525970458918152
C5-C6-C7,120.6283772699735,121.15028714952956,0.5219098795560626
C9-C6-C7,120.77581217144838,119.99764050811434,0.7781716633340352
C6-C7-C8,110.92636989053267,110.6193078385277,0.30706205200496584
N2-C8-C7,111.27195610563668,109.82109874290094,1.4508573627357322
C6-C9-C10,120.83056046413674,120.87305007095883,0.04248960682208747
C3-C10-C9,120.58993772964767,120.34015901361617,0.24977871603149993
