bond,ideal_length,extracted_length,error
N1-C1,1.5118299646875062,1.491171010713183,0.020658953974323158
N2-C8,1.512176894117184,1.4910086520145256,0.02116824210265844
C1-C2,1.5320110776581142,1.5254368534439036,0.006574224214210611
C2-C3,1.509418388936872,1.5033449842122975,0.006073404724574516
C3-C10,1.405518329289554,1.39595385285625,0.009564476433303826
C3-C4,1.3991255428709102,1.3968356284324117,0.0022899144384984638
C4-C5,1.3993755798875551,1.3907189920038932,0.00865658788366197
C5-C6,1.4049863245241445,1.3959642814187052,0.009022043105439304
C6-C9,1.399726029150401,1.396767683642165,0.0029583455082360377
C6-C7,1.509618700652168,1.503303818883948,0.0063148817682199265
C7-C8,1.5322092150558646,1.525491159788283,0.006718055267581624
C9-C10,1.3985703990912282,1.390678312449891,0.007892086641337226
