dihedral,ideal_angle,extracted_angle,error
N1-C1-C2-C3,181.5955611516212,198.4498558226516,16.854294671030402
C1-C2-C3-C10,286.76184318148864,283.4500468789485,3.311796302540131
C1-C2-C3-C4,105.5602600044651,100.55762339665098,5.002636607814125
C2-C3-C10-C9,179.10056058150823,177.57848113717162,1.5220794443366117
C4-C3-C10-C9,0.27245771548325204,0.4370586192003169,0.16460090371706487
C2-C3-C4-C5,180.82284397468425,182.3837351786481,1.5608912039638483
C10-C3-C4-C5,359.6416510142352,359.5599687181696,0.08168229606559407
C3-C4-C5-C6,0.4401689114024748,0.44057120785932985,0.00040229645685502247
C4-C5-C6-C9,359.5795332114191,359.57524287057004,0.004290340849081531
C4-C5-C6-C7,180.85455464100244,182.47323783978445,1.6186831987820085
C5-C6-C9-C10,0.336317958700568,0.42654374819427565,0.09022578949370763
C7-C6-C9-C10,179.0593464880148,177.56281815284615,1.496528335168648
C5-C6-C7-C8,78.72802706230908,76.36493980531685,2.3630872569922303
C9-C6-C7-C8,260.0311695428608,259.29762045845206,0.7335490844087644
C6-C7-C8-N2,176.20600975918074,161.61903802059874,14.586971738582008
C6-C9-C10-C3,359.7315868236791,359.5605800980449,0.17100672563418584
