angle,ideal_angle,extracted_angle,error
C1-C2-C4,110.34411025599285,111.27535662880354,0.9312463728106906
C1-C2-C3,110.14892210676788,110.16654027701242,0.01761817024453194
C1-C2-C6,110.19737284287272,111.26760343936971,1.0702305964969838
C4-C2-C3,110.4776581611933,109.83709772192303,0.6405604392702742
C4-C2-C6,105.11137405954595,104.32184300143628,0.7895310581096737
C3-C2-C6,110.46047744296146,109.82838808466273,0.6320893582987281
C2-C4-C5,113.94563725780537,116.48129780088155,2.535660543076176
N1-C5-C4,112.10662170971838,107.79178213102777,4.314839578690609
C2-C6-C7,113.97268091128525,116.46018517231477,2.487504261029514
N2-C7-C6,111.88705543312966,107.79878605043702,4.088269382692644
