dihedral,ideal_angle,extracted_angle,error
N1-C1-C2-C3,181.5955611516212,181.677374790058,0.08181363843678469
C1-C2-C3-C10,286.76184318148864,114.56520305292709,172.19664012856157
C1-C2-C3-C4,105.5602600044651,298.11489507374165,192.55463506927654
C2-C3-C10-C9,179.10056058150823,184.4706373450995,5.370076763591271
C4-C3-C10-C9,0.27245771548325204,0.9906932585040068,0.7182355430207548
C2-C3-C4-C5,180.82284397468425,175.05802323724805,5.764820737436196
C10-C3-C4-C5,359.6416510142352,358.4978472851898,1.1438037290454304
C3-C4-C5-C6,0.4401689114024748,0.6483927810069867,0.2082238696045119
C4-C5-C6-C9,359.5795332114191,0.7310624257365091,358.8484707856826
C4-C5-C6-C7,180.85455464100244,179.22250411748334,1.6320505235190979
C5-C6-C9-C10,0.336317958700568,358.75770716161736,358.42138920291677
C7-C6-C9-C10,179.0593464880148,180.27071249519832,1.2113660071835284
C5-C6-C7-C8,78.72802706230908,241.04918452984504,162.32115746753595
C9-C6-C7-C8,260.0311695428608,59.497109112803784,200.53406043005702
C6-C7-C8-N2,176.20600975918074,174.72942581605568,1.476583943125064
C6-C9-C10-C3,359.7315868236791,0.38275901880544694,359.3488278048736
