bond,ideal_length,extracted_length,error
N1-C1,1.5169861688179969,1.500666964261067,0.01631920455692981
N2-C10,1.512455964620227,1.4887932040592902,0.023662760560936746
C1-C2,1.5222492017594467,1.5158163978370511,0.006432803922395536
C2-C3,1.5317986084337722,1.5278003761208168,0.003998232312955485
C3-C4,1.533405934960724,1.52516806244737,0.008237872513354061
C4-C5,1.5447424662391775,1.5385439752186227,0.006198491020554808
C4-C12,1.5337617177020724,1.529308461981381,0.004453255720691329
C5-C6,1.5464883176255708,1.545763830613016,0.0007244870125548974
C6-C7,1.535084994854222,1.52845843679971,0.006626558054511955
C7-C11,1.5452922635370225,1.537161168696642,0.008131094840380548
C7-C8,1.5353142178074053,1.5227106757654907,0.012603542041914606
C8-C9,1.5341772973401815,1.5230887176993757,0.011088579640805785
C9-C10,1.5234222536185889,1.5147540465095466,0.008668207109042259
C11-C12,1.547211288053577,1.5410803623353833,0.006130925718193847
