dihedral,ideal_angle,extracted_angle,error
N1-C1-C2-C3,56.356576778412006,50.656045557071664,5.700531221340341
C1-C2-C3-C4,176.18471948784335,165.00791447223355,11.176805015609801
C2-C3-C4-C5,66.67239398309731,54.83262184703353,11.839772136063779
C2-C3-C4-C12,299.98815164237107,288.9542912029225,11.033860439448574
C3-C4-C5-C6,193.96816344978566,193.43778688714673,0.530376562638935
C12-C4-C5-C6,323.4157387734823,322.3066981198446,1.1090406536376918
C3-C4-C12-C11,194.78583904771685,195.9691254790502,1.1832864313333573
C5-C4-C12-C11,66.20698492832196,68.01941911718232,1.8124341888603652
C4-C5-C6-C7,332.8105780767097,333.0529016653426,0.24232358863287118
C5-C6-C7-C11,65.95297230967068,66.13698518511123,0.18401287544054412
C5-C6-C7-C8,194.3148106031353,195.14468240706142,0.8298718039261246
C6-C7-C11-C12,323.7179108503977,324.04588010393394,0.32796925353625284
C8-C7-C11-C12,194.85964058284154,193.65849748439055,1.2011430984509843
C6-C7-C8-C9,300.9913713089307,296.91733722495337,4.074034083977324
C11-C7-C8-C9,67.28066062737621,64.35965511115144,2.921005516224767
C7-C8-C9-C10,177.83089566958748,176.8067577024518,1.0241379671356867
C8-C9-C10-N2,177.96847390563866,172.73510228670716,5.2333716189315
C7-C11-C12-C4,332.6652724726307,331.0906211231916,1.5746513494390797
