angle,ideal_angle,extracted_angle,error
N1-C1-C6,110.6909154899846,111.26866313600419,0.5777476460195885
N1-C1-C2,110.68206400116131,107.02789054174048,3.654173459420832
C6-C1-C2,112.29464251846471,112.01629609230626,0.27834642615844984
C1-C2-C3,109.87138434113412,111.9509945115352,2.0796101704010823
C2-C3-C4,109.83010323499734,108.39507500413899,1.4350282308583502
N2-C4-C3,110.69838309348273,111.07790246228686,0.3795193688041252
N2-C4-C5,110.74684727020306,109.08132357708463,1.6655236931184305
C3-C4-C5,112.24406435999711,111.03691181877208,1.2071525412250281
C4-C5-C6,109.78772020804233,110.54642338036285,0.7587031723205229
C1-C6-C5,109.84658146054096,108.74625084013427,1.1003306204066945
