dihedral,ideal_angle,extracted_angle,error
N1-C1-C6-C5,178.32026088016633,177.2916210879547,1.028639792211635
C2-C1-C6-C5,302.57650832575644,56.4398734604325,246.13663486532394
N1-C1-C2-C3,181.6127494562765,183.41621572550162,1.8034662692251118
C6-C1-C2-C3,57.351594767254745,303.80740990346123,246.4558151362065
C1-C2-C3-C4,304.0103507190941,55.76247128132925,248.24787943776485
C2-C3-C4-N2,181.86762504936488,182.0976752249169,0.23005017555203722
C2-C3-C4-C5,57.55828402291067,303.2093713912932,245.65108736838252
N2-C4-C5-C6,178.09730250776843,176.74814873424862,1.3491537735198165
C3-C4-C5-C6,302.3797613691915,56.39506441132313,245.98469695786838
C4-C5-C6-C1,56.124844472992244,304.37313379586203,248.2482893228698
