bond,ideal_length,extracted_length,error
N1-C1,1.5125491222722092,1.498790221976505,0.013758900295704146
N2-C8,1.5129793133516114,1.4929994079895383,0.019979905362073058
C1-C2,1.524035017253575,1.5163859642351016,0.007649053018473406
C2-C3,1.5328870511712547,1.5396965787210248,0.006809527549770156
C3-C4,1.530268854829765,1.5261147188140993,0.00415413601566561
C4-C5,1.5295771746853382,1.522432441562307,0.0071447331230312106
C5-C6,1.5302439276604363,1.5259952001738024,0.004248727486633852
C6-C7,1.5333758612079011,1.53035059262209,0.0030252685858112027
C7-C8,1.5239408547394842,1.5200725569188802,0.0038682978206039387
