bond,ideal_length,extracted_length,error
N1-C7,1.5116759619512523,1.4950740345039273,0.016601927447325027
N2-C14,1.5128479177403946,1.4927994418733723,0.020048475867022297
C1-C2,1.5423388240126792,1.5253913567591837,0.016947467253495496
C2-C8,1.601671282209294,1.5681867830697944,0.03348449913949958
C2-C3,1.5427027351641258,1.5336000837991457,0.009102651364980119
C2-C4,1.5540777445991327,1.544909630883778,0.009168113715354753
C4-C5,1.53302767492437,1.5234672880015074,0.009560386922862651
C5-C6,1.5340081016232732,1.5227958547427904,0.011212246880482724
C6-C7,1.523574814741085,1.5173372381097863,0.006237576631298758
C8-C11,1.5549019560778248,1.54672037228596,0.008181583791864844
C8-C10,1.5423280813943856,1.5315726334362383,0.010755447958147313
C8-C9,1.5426815286883693,1.5217963138750255,0.020885214813343822
C11-C12,1.5332182340398035,1.5212835145236872,0.011934719516116354
C12-C13,1.5345422919129796,1.5212895180625332,0.013252773850446431
C13-C14,1.523924350695923,1.516140532413036,0.0077838182828871005
