angle,ideal_angle,extracted_angle,error
N1-C1-C2,114.5449873614182,115.57351215259365,1.0285247911754567
C1-C2-C8,113.40575685594574,115.93754806786394,2.531791211918204
C1-C2-C3,112.93214200030475,112.75897873356871,0.1731632667360401
C8-C2-C3,112.39802347681356,111.83574692362633,0.5622765531872318
C2-C3-C4,110.96265348897684,109.81179493731086,1.1508585516659764
C3-C4-C5,111.20041485387266,107.83006040708446,3.3703544467881983
C4-C5-C7,112.35381681823166,111.34487978734117,1.0089370308904932
C4-C5-C6,112.62192329375826,112.97782450467288,0.3559012109146238
C7-C5-C6,113.61780463907253,113.82097962086858,0.2031749817960531
N2-C6-C5,114.583349898512,112.83850212155342,1.7448477769585793
C5-C7-C8,113.18858989162491,112.84487265582511,0.34371723579980085
C2-C8-C7,113.10619990127195,113.01540466022983,0.090795241042116
