bond,ideal_length,extracted_length,error
N1-C1,1.5232830222259162,1.4958317334367683,0.02745128878914782
N2-C6,1.5233225405099025,1.4970634483519565,0.026259092157945974
C1-C2,1.5234691648675476,1.5179507751595962,0.005518389707951377
C2-C8,1.5518687568790874,1.5388502962870616,0.013018460592025827
C2-C3,1.5458785464974887,1.5343032546261888,0.011575291871299909
C3-C4,1.5304978417096005,1.5226704343687296,0.00782740734087084
C4-C5,1.5470089217583511,1.5313298257566201,0.015679096001731008
C5-C7,1.5508184934199922,1.5524213837848708,0.0016028903648785953
C5-C6,1.5246546836447055,1.5197734267391763,0.004881256905529208
C7-C8,1.5361236656825634,1.527239013405775,0.008884652276788474
