bond,ideal_length,extracted_length,error
N1-C1,1.5088929572826728,1.4879071552226666,0.02098580206000622
N2-C9,1.5120705059545665,1.4905684423264411,0.021502063628125345
C1-C2,1.522497061494137,1.5162475315406214,0.006249529953515687
C2-C3,1.530093842447204,1.5244335092012982,0.005660333245905758
C3-C4,1.5286846784457861,1.5236511941494,0.00503348429638617
C4-C5,1.5280281802152806,1.524098521446948,0.003929658768332622
C5-C6,1.5281489608616001,1.5212319252878477,0.00691703557375245
C6-C7,1.5292993702130493,1.5249900398509588,0.004309330362090469
C7-C8,1.5317164112730393,1.5226429170791411,0.009073494193898135
C8-C9,1.5234979797278478,1.5168528286113077,0.006645151116540182
