bond,ideal_length,extracted_length,error
N1-C1,1.5118299646875062,1.49232962214073,0.019500342546776128
N2-C8,1.512176894117184,1.4911275350745385,0.021049359042645488
C1-C2,1.5320110776581142,1.5192381648810258,0.012772912777088363
C2-C3,1.509418388936872,1.5017900477987112,0.007628341138160799
C3-C10,1.405518329289554,1.3960459858597754,0.00947234342977854
C3-C4,1.3991255428709102,1.3960081373525794,0.003117405518330729
C4-C5,1.3993755798875551,1.392830099514621,0.0065454803729341204
C5-C6,1.4049863245241445,1.396047532971838,0.00893879155230648
C6-C9,1.399726029150401,1.400454666203549,0.0007286370531480735
C6-C7,1.509618700652168,1.5109646633571774,0.001345962705009418
C7-C8,1.5322092150558646,1.5197424963855637,0.012466718670300914
C9-C10,1.3985703990912282,1.3893217758625989,0.009248623228629294
