dihedral,ideal_angle,extracted_angle,error
C1-C2-C4-C5,310.69298835743615,317.75148268139526,7.05849432395911
C3-C2-C4-C5,68.11691966388004,75.32232796105173,7.205408297171687
C7-C2-C4-C5,189.31560739877804,196.0145732795044,6.698965880726348
C1-C2-C7-C9,191.06484944793866,192.17627734769704,1.1114278997583824
C1-C2-C7-C8,311.1049943859089,312.2405991695145,1.1356047836055723
C1-C2-C7-C10,71.30710777957277,72.82679024077775,1.5196824612049795
C4-C2-C7-C9,311.51054582045487,313.4423204385596,1.9317746181047255
C4-C2-C7-C8,71.55069075842515,73.50664226037703,1.955951501951887
C4-C2-C7-C10,191.752804152089,194.09283333164032,2.3400291795513226
C3-C2-C7-C9,71.14756512123806,72.37494760796004,1.2273824867219787
C3-C2-C7-C8,191.18771005920834,192.43926942977745,1.2515593705691117
C3-C2-C7-C10,311.3898234528722,313.02546050104075,1.6356370481685758
C2-C4-C5-C6,184.57348518940498,178.55505563759513,6.018429551809845
C4-C5-C6-N1,176.79107026936228,190.39131430015232,13.600244030790037
C2-C7-C10-C11,186.8221588546687,194.42631492559755,7.604156070928866
C9-C7-C10-C11,65.51351107237821,73.18574871512669,7.672237642748485
C8-C7-C10-C11,308.01060126187446,315.4354804329068,7.42487917103233
C7-C10-C11-C12,179.596874029529,184.020400956258,4.423526926728982
C10-C11-C12-N2,176.76028836860266,156.09130590265187,20.66898246595079
