angle,ideal_angle,extracted_angle,error
N1-C1-C2,112.56927464126565,110.2289792073428,2.3402954339228472
C1-C2-C3,116.62091546190176,115.15600276201697,1.464912699884792
C2-C3-C10,113.02547489115824,114.11168836192844,1.086213470770204
C2-C3-C4,110.49170652058723,109.6599303235538,0.8317761970334345
C10-C3-C4,111.20190815543785,109.7728779348989,1.429030220538948
C3-C4-C5,113.4654272045081,112.71961566594997,0.7458115385581294
C4-C5-C6,112.02548729453564,111.3611641077816,0.6643231867540322
C5-C6-C7,114.25944479465616,115.04384420888374,0.784399414227579
C5-C6-C9,110.56837143219423,109.76780206390207,0.8005693682921589
C7-C6-C9,109.65523213543878,109.4137626848454,0.2414694505933852
C6-C7-C8,118.20270539713343,117.3820258413411,0.8206795557923243
N2-C8-C7,114.76097811761578,110.84295052478838,3.9180275928274
C6-C9-C10,113.82024426991534,113.2190565308487,0.6011877390666314
C3-C10-C9,111.1932804881794,110.3557002275883,0.8375802605910962
