angle,ideal_angle,extracted_angle,error
C1-C2-C4,109.01901403687808,106.81467380377683,2.2043402331012487
C1-C2-C3,108.1530715605274,108.57882673814245,0.4257551776150592
C1-C2-C7,110.56896990277626,110.94621225646773,0.3772423536914715
C4-C2-C3,108.23903312723685,109.51519020023773,1.2761570730008742
C4-C2-C7,109.97225972310554,110.73327346804255,0.7610137449370171
C3-C2-C7,110.82346243834667,110.16804245175403,0.6554199865926336
C2-C4-C5,115.65894406292614,112.62376814084841,3.035175922077727
C4-C5-C6,110.59213977632636,113.65574049658103,3.0636007202546693
N1-C6-C5,111.93574652875537,108.04539264968146,3.8903538790739134
C2-C7-C9,111.04260384381725,110.63339550817895,0.40920833563829717
C2-C7-C8,110.66722394267171,110.42891841923631,0.23830552343540035
C2-C7-C10,109.4463006972046,110.52244746994756,1.076146772742959
C9-C7-C8,108.08503700314247,108.75069702787226,0.6656600247297888
C9-C7-C10,108.49786373218105,107.74391950796247,0.7539442242185714
C8-C7-C10,109.0459476272716,108.68583160737295,0.3601160198986548
C7-C10-C11,116.39420096173907,112.86211631224917,3.532084649489903
C10-C11-C12,109.7852553291686,113.32529122591387,3.540035896745266
N2-C12-C11,112.05975462069863,107.97186634910985,4.087888271588781
