angle,ideal_angle,extracted_angle,error
N1-C1-C6,113.82377815788466,118.53542914925198,4.711650991367321
N1-C1-C2,113.82787553064888,119.21489510190538,5.387019571256502
C6-C1-C2,116.33738557895634,122.23222136738835,5.894835788432005
C1-C2-C3,121.70053867810151,118.73232439484653,2.96821428325498
C2-C3-C4,121.68198132653649,119.06067436929521,2.6213069572412735
N2-C4-C3,113.94642112944925,117.7661277601154,3.819706630666147
N2-C4-C5,113.93654505199075,120.01748755560328,6.080942503612533
C3-C4-C5,116.39237751697364,122.21602537371547,5.823647856741829
C4-C5-C6,121.66545931502303,118.76363419684147,2.901825118181563
C1-C6-C5,121.71338732017249,118.94532286384361,2.7680644563288723
