dihedral,ideal_angle,extracted_angle,error
N1-C1-C6-C5,140.83284196722042,180.0768458624945,39.24400389527409
C2-C1-C6-C5,5.487464565163735,358.54418851622665,353.0567239510629
N1-C1-C2-C3,219.155518788295,179.70943366259695,39.44608512569806
C6-C1-C2-C3,354.4991084543311,1.2521496567345207,353.2469587975966
C1-C2-C3-C4,6.01655076705283,0.6103230522786565,5.4062277147741735
C2-C3-C4-N2,218.36488528141825,177.47565627914912,40.88922900226913
C2-C3-C4-C5,354.08805656774064,357.69388167209127,3.605825104350629
N2-C4-C5-C6,141.62414606131316,182.32162260707,40.69747654575684
C3-C4-C5-C6,5.896699380973117,2.098612718413298,3.798086662559819
C4-C5-C6-C1,354.0121469600438,359.7903493173709,5.778202357327075
