bond,ideal_length,extracted_length,error
N1-C1,1.5124736707362907,1.4974531800200876,0.015020490716203039
N2-C10,1.5132586518866264,1.4969988187835215,0.01625983310310497
C1-C2,1.5244891691055928,1.5164486759306166,0.008040493174976238
C2-C3,1.5332220270037182,1.5239382325569033,0.00928379444681493
C3-C4,1.53070975758777,1.5298747069892447,0.0008350505985252887
C4-C5,1.530465291509776,1.5251481451808686,0.005317146328907452
C5-C6,1.5301516835289326,1.5240200561730215,0.006131627355911107
C6-C7,1.5303572533492071,1.521623018610485,0.008734234738722035
C7-C8,1.529988067039215,1.5287978048533348,0.001190262185880142
C8-C9,1.5335239855933556,1.5349703670544887,0.0014463814611331838
C9-C10,1.5237523648978193,1.5155223576380525,0.008230007259766747
