angle,ideal_angle,extracted_angle,error
N1-C1-C2,112.63289795432378,110.1904533440264,2.442444610297386
C1-C2-C3,110.43152910344742,113.47272028606062,3.041191182613204
C2-C3-C4,113.69470418077479,110.74956767920978,2.945136501565017
C3-C4-C5,112.36534048666095,115.05269440552755,2.6873539188665916
C4-C5-C6,114.34609713609096,111.75937121518507,2.5867259209058915
C5-C6-C7,112.53254143572046,114.13373265445868,1.6011912187382222
C6-C7-C8,114.03009259529136,112.27741985660721,1.7526727386841543
C7-C8-C9,112.28740832566552,114.41642001104937,2.129011685383844
C8-C9-C10,111.42873397645587,114.0578437266043,2.62910975014843
N2-C10-C9,112.07334197013552,112.50550968590711,0.4321677157715982
