dihedral,ideal_angle,extracted_angle,error
N1-C1-C2-C3,178.43144393073305,184.08129152109646,5.649847590363407
C1-C2-C3-C4,297.36262058324445,302.06739428871754,4.704773705473087
C2-C3-C4-C5,92.86421254008722,263.71566141786434,170.8514488777771
C2-C3-C4-C12,276.2758781913683,81.25223249206475,195.02364569930353
C3-C4-C5-C6,184.61937841601602,177.03793101694302,7.581447399072999
C12-C4-C5-C6,1.3022925459038692,359.43257443768533,358.13028189178146
C3-C4-C12-C11,176.5615006367567,183.9901292985575,7.428628661800786
C5-C4-C12-C11,359.8677469054598,1.609063397229936,358.25868350822986
C4-C5-C6-C7,358.646337370509,359.1330835753918,0.48674620488282017
C5-C6-C7-C8,182.52152867512845,179.30209530505,3.2194333700784625
C5-C6-C7-C11,0.19744730370540098,1.2476523017431456,1.0502049980377446
C6-C7-C8-C9,89.63028681479769,237.32785686213552,147.69757004733782
C11-C7-C8-C9,272.01595462143086,55.33201554240025,216.6839390790306
C6-C7-C11-C12,0.9725461888857473,359.7934795548936,358.82093336600786
C8-C7-C11-C12,178.65563752209465,181.72486719223576,3.0692296701411124
C7-C8-C9-C10,184.98322956987406,178.85367254783037,6.129557022043684
C8-C9-C10-N2,294.56955260921404,292.2328378766306,2.3367147325834594
C7-C11-C12-C4,358.9867249698326,358.7593323453945,0.22739262443809594
