angle,ideal_angle,extracted_angle,error
N1-C1-C2,111.83570328964315,111.74921206141033,0.0864912282328163
C1-C2-C3,111.47457652382523,112.01427025903419,0.5396937352089566
C2-C3-C4,112.83904502684932,113.39863286187112,0.5595878350218015
C3-C4-C5,121.13173474098414,121.30809034269684,0.17635560171270015
C3-C4-C12,120.8196677166274,120.76700947232425,0.05265824430314581
C5-C4-C12,117.96405201857623,117.88091455428206,0.08313746429416824
C4-C5-C6,120.88027222174058,120.98964955727683,0.10937733553625151
C5-C6-C7,121.04870973676412,121.07370399966791,0.024994262903788922
C6-C7-C8,121.06733277833082,121.32236388837225,0.2550311100414291
C6-C7-C11,118.11941257505461,118.0237869221762,0.09562565287841096
C8-C7-C11,120.77180748124844,120.62490081105365,0.1469066701947952
C7-C8-C9,111.83035999699459,111.07514237260837,0.7552176243862192
C8-C9-C10,115.41044899060542,115.23944379751754,0.1710051930878791
N2-C10-C9,113.42061506833333,111.7950961734906,1.6255188948427275
C7-C11-C12,120.81516149089663,120.9048134739929,0.08965198309627453
C4-C12-C11,121.15179477295996,121.10170860682175,0.050086166138214594
