angle,ideal_angle,extracted_angle,error
N1-C1-C2,112.56927464126565,111.64638416614014,0.9228904751255129
C1-C2-C3,116.62091546190176,112.96008661621559,3.6608288456861686
C2-C3-C10,113.02547489115824,113.36984450261508,0.3443696114568411
C2-C3-C4,110.49170652058723,110.7769222171446,0.28521569655737267
C10-C3-C4,111.20190815543785,110.4697162107835,0.7321919446543461
C3-C4-C5,113.4654272045081,110.97971104524682,2.485716159261287
C4-C5-C6,112.02548729453564,110.77211766014472,1.2533696343909213
C5-C6-C7,114.25944479465616,108.4312765007561,5.828168293900063
C5-C6-C9,110.56837143219423,111.30848108251887,0.7401096503246407
C7-C6-C9,109.65523213543878,111.92542427631507,2.27019214087629
C6-C7-C8,118.20270539713343,116.40508387927575,1.797621517857678
N2-C8-C7,114.76097811761578,111.92015253255975,2.840825585056024
C6-C9-C10,113.82024426991534,109.89485128048081,3.9253929894345276
C3-C10-C9,111.1932804881794,111.15616998387712,0.03711050430227658
