dihedral,ideal_angle,extracted_angle,error
N1-C1-C2-C3,178.43144393073305,285.2071913328073,106.77574740207427
C1-C2-C3-C4,297.36262058324445,143.3036738073928,154.05894677585164
C2-C3-C4-C5,92.86421254008722,67.33612217860313,25.52809036148409
C2-C3-C4-C12,276.2758781913683,249.941543544453,26.334334646915295
C3-C4-C5-C6,184.61937841601602,184.3087655909561,0.3106128250599056
C12-C4-C5-C6,1.3022925459038692,1.7585886128979569,0.45629606699408765
C3-C4-C12-C11,176.5615006367567,175.9718490373021,0.5896515994546121
C5-C4-C12-C11,359.8677469054598,358.50276445937664,1.364982446083161
C4-C5-C6-C7,358.646337370509,359.9788232804953,1.3324859099863033
C5-C6-C7-C8,182.52152867512845,176.75708439011723,5.764444285011223
C5-C6-C7-C11,0.19744730370540098,358.022726231857,357.8252789281516
C6-C7-C8-C9,89.63028681479769,105.50002019126545,15.869733376467764
C11-C7-C8-C9,272.01595462143086,284.2035869127402,12.187632291309342
C6-C7-C11-C12,0.9725461888857473,2.2389660332879697,1.2664198444022223
C8-C7-C11-C12,178.65563752209465,183.49949050513194,4.843852983037294
C7-C8-C9-C10,184.98322956987406,302.5950044383695,117.61177486849542
C8-C9-C10-N2,294.56955260921404,192.22677765922717,102.34277494998688
C7-C11-C12-C4,358.9867249698326,359.4848402741254,0.4981153042928099
