angle,ideal_angle,extracted_angle,error
N1-C1-C2,111.83570328964315,110.42090529500014,1.4147979946430098
C1-C2-C3,111.47457652382523,113.02855924946151,1.5539827256362742
C2-C3-C4,112.83904502684932,112.60147327702428,0.2375717498250367
C3-C4-C5,121.13173474098414,121.19481546793502,0.06308072695087219
C3-C4-C12,120.8196677166274,120.46749446900375,0.35217324762363944
C5-C4-C12,117.96405201857623,118.28808760013058,0.3240355815543552
C4-C5-C6,120.88027222174058,120.67762870554373,0.20264351619685783
C5-C6-C7,121.04870973676412,120.99704105897906,0.05166867778505946
C6-C7-C8,121.06733277833082,121.06716428171892,0.00016849661190576626
C6-C7-C11,118.11941257505461,118.24162259839792,0.12221002334331388
C8-C7-C11,120.77180748124844,120.6789478857826,0.0928595954658391
C7-C8-C9,111.83035999699459,114.5028359418904,2.672475944895808
C8-C9-C10,115.41044899060542,110.56285419097776,4.847594799627657
N2-C10-C9,113.42061506833333,111.1335249550942,2.287090113239131
C7-C11-C12,120.81516149089663,120.77634648233409,0.038815008562536946
C4-C12-C11,121.15179477295996,120.9639359458848,0.18785882707516066
