angle,ideal_angle,extracted_angle,error
C1-C2-C4,109.01901403687808,109.5023703693831,0.48335633250502497
C1-C2-C3,108.1530715605274,108.35248770877585,0.19941614824846
C1-C2-C7,110.56896990277626,110.48114743998373,0.08782246279253059
C4-C2-C3,108.23903312723685,107.36936988879764,0.869663238439216
C4-C2-C7,109.97225972310554,109.51319669575919,0.4590630273463461
C3-C2-C7,110.82346243834667,111.55048782806406,0.7270253897173973
C2-C4-C5,115.65894406292614,115.66828856677552,0.009344503849376906
C4-C5-C6,110.59213977632636,109.59039010027014,1.001749676056221
N1-C6-C5,111.93574652875537,110.58079035841571,1.354956170339662
C2-C7-C9,111.04260384381725,110.13884263967799,0.9037612041392578
C2-C7-C8,110.66722394267171,109.87414104717234,0.7930828954993672
C2-C7-C10,109.4463006972046,110.89742165410725,1.451120956902642
C9-C7-C8,108.08503700314247,108.73262248633574,0.6475854831932679
C9-C7-C10,108.49786373218105,109.10211874522011,0.6042550130390651
C8-C7-C10,109.0459476272716,108.03973481495912,1.0062128123124836
C7-C10-C11,116.39420096173907,113.97502954212544,2.419171419613633
C10-C11-C12,109.7852553291686,113.55715040730131,3.771895078132701
N2-C12-C11,112.05975462069863,109.02580191302418,3.0339527076744446
