angle,ideal_angle,extracted_angle,error
C1-C2-C4,109.01901403687808,109.71584778690057,0.6968337500224919
C1-C2-C3,108.1530715605274,108.18131455656894,0.028242996041541346
C1-C2-C7,110.56896990277626,110.50395575262647,0.06501415014979273
C4-C2-C3,108.23903312723685,107.76227428498255,0.47675884225429854
C4-C2-C7,109.97225972310554,109.9605569014424,0.01170282166313541
C3-C2-C7,110.82346243834667,110.6557230353186,0.16773940302806523
C2-C4-C5,115.65894406292614,114.83729371829463,0.8216503446315073
C4-C5-C6,110.59213977632636,111.1917379463715,0.5995981700451409
N1-C6-C5,111.93574652875537,109.74195365962741,2.193792869127961
C2-C7-C9,111.04260384381725,111.24198932302716,0.19938547920990857
C2-C7-C8,110.66722394267171,110.3157432632215,0.351480679450205
C2-C7-C10,109.4463006972046,109.27643588733946,0.16986480986514607
C9-C7-C8,108.08503700314247,108.18570786442007,0.1006708612775924
C9-C7-C10,108.49786373218105,108.15664869500853,0.34121503717251755
C8-C7-C10,109.0459476272716,109.62187922542411,0.5759315981525077
C7-C10-C11,116.39420096173907,116.67801250158354,0.2838115398444643
C10-C11-C12,109.7852553291686,108.72487261491945,1.0603827142491582
N2-C12-C11,112.05975462069863,111.5205161976495,0.5392384230491274
