bond,ideal_length,extracted_length,error
N1-C6,1.5165510543722516,1.5012288754115897,0.015322178960661903
N2-C12,1.5136918830845194,1.495333328052862,0.018358555031657398
C1-C2,1.5424047404875294,1.5424813256559409,7.658516841146934e-05
C2-C4,1.557608341227388,1.5550088005215907,0.0025995407057972653
C2-C3,1.5424939552885408,1.5392872709638612,0.0032066843246796317
C2-C7,1.6014175549161402,1.5935938132006793,0.007823741715460963
C4-C5,1.538270837434492,1.5317157115370788,0.00655512589741325
C5-C6,1.525324582217075,1.5219253737091274,0.0033992085079475043
C7-C9,1.5419568397818846,1.5386136719542989,0.0033431678275857024
C7-C8,1.5422855822685357,1.5350255958996075,0.007259986368928217
C7-C10,1.5560155156899433,1.553449255860942,0.0025662598290012717
C10-C11,1.5368667931497473,1.5304890491024086,0.006377744047338707
C11-C12,1.5251295905197095,1.5195211555838144,0.005608434935895135
