dihedral,ideal_angle,extracted_angle,error
C1-C2-C4-C5,310.69298835743615,295.8120280388423,14.88096031859385
C3-C2-C4-C5,68.11691966388004,53.943211791137756,14.173707872742284
C7-C2-C4-C5,189.31560739877804,175.31782993485737,13.99777746392067
C1-C2-C7-C9,191.06484944793866,310.03451117788484,118.96966172994618
C1-C2-C7-C8,311.1049943859089,189.57864626880303,121.5263481171059
C1-C2-C7-C10,71.30710777957277,70.85307419272708,0.4540335868456964
C4-C2-C7-C9,311.51054582045487,69.29956188806864,242.21098393238623
C4-C2-C7-C8,71.55069075842515,308.84369697898677,237.2930062205616
C4-C2-C7-C10,191.752804152089,190.1181249029108,1.6346792491781912
C3-C2-C7-C9,71.14756512123806,189.9681805944126,118.82061547317453
C3-C2-C7-C8,191.18771005920834,69.51231568533076,121.67539437387758
C3-C2-C7-C10,311.3898234528722,310.78674360925476,0.6030798436174223
C2-C4-C5-C6,184.57348518940498,163.66696248004774,20.906522709357233
C4-C5-C6-N1,176.79107026936228,186.44705429510557,9.655984025743294
C2-C7-C10-C11,186.8221588546687,194.39852442950394,7.5763655748352505
C9-C7-C10-C11,65.51351107237821,315.95086749415736,250.43735642177916
C8-C7-C10-C11,308.01060126187446,73.28904575626431,234.72155550561013
C7-C10-C11-C12,179.596874029529,181.8402671940541,2.243393164525088
C10-C11-C12-N2,176.76028836860266,187.03463865603317,10.274350287430508
