angle,ideal_angle,extracted_angle,error
C1-C2-C8,110.89509571245993,108.86870764824032,2.026388064219617
C1-C2-C3,108.00481208895594,110.89802590490206,2.893213815946112
C1-C2-C4,108.6816471978943,109.76414835046863,1.0825011525743236
C8-C2-C3,110.57615590481984,109.27345715933731,1.3026987454825303
C8-C2-C4,109.70805388654013,110.09017949530997,0.38212560876984014
C3-C2-C4,108.91849213994037,107.93823690199586,0.9802552379445046
C2-C4-C5,116.88374038356832,114.94923261453201,1.9345077690363155
C4-C5-C6,111.5191263059794,114.14357311535866,2.6244468093792648
C5-C6-C7,110.69206255272525,108.9554417750573,1.7366207776679516
N1-C7-C6,112.23894697560121,111.19913462913033,1.0398123464708817
C2-C8-C11,109.67297384442625,109.93526637934966,0.26229253492340376
C2-C8-C10,110.65321385643995,109.33604386143051,1.3171699950094364
C2-C8-C9,110.95641892129551,108.82785697714206,2.1285619441534465
C11-C8-C10,109.22812515748657,107.53016432765138,1.6979608298351963
C11-C8-C9,108.32624454986617,110.12390032975809,1.7976557798919117
C10-C8-C9,107.94425314428058,111.07488275764318,3.1306296133626006
C8-C11-C12,116.8297826074224,114.93956575479866,1.8902168526237375
C11-C12-C13,111.5669555871581,114.96597840958452,3.399022822426417
C12-C13-C14,110.77995100348448,109.06026156858299,1.7196894349014968
N2-C14-C13,112.35489094510335,111.09533101103379,1.2595599340695571
