angle,ideal_angle,extracted_angle,error
N1-C1-C6,110.6909154899846,111.59358507900868,0.9026695890240717
N1-C1-C2,110.68206400116131,109.508153645584,1.1739103555773056
C6-C1-C2,112.29464251846471,110.22134856494496,2.0732939535197517
C1-C2-C3,109.87138434113412,108.99938981160105,0.8719945295330689
C2-C3-C4,109.83010323499734,111.35045534994518,1.5203521149478405
N2-C4-C3,110.69838309348273,109.11005845331417,1.5883246401685653
N2-C4-C5,110.74684727020306,109.578064735077,1.1687825351260557
C3-C4-C5,112.24406435999711,111.43381695490979,0.8102474050873241
C4-C5-C6,109.78772020804233,110.94837872027657,1.1606585122342352
C1-C6-C5,109.84658146054096,110.56047589303367,0.7138944324927081
