dihedral,ideal_angle,extracted_angle,error
N1-C1-C2-C3,181.5955611516212,281.79091109304824,100.19534994142703
C1-C2-C3-C10,286.76184318148864,77.91437500204434,208.84746817944432
C1-C2-C3-C4,105.5602600044651,260.6135223885211,155.053262384056
C2-C3-C10-C9,179.10056058150823,184.53732528713564,5.436764705627411
C4-C3-C10-C9,0.27245771548325204,1.8965400224678308,1.6240823069845787
C2-C3-C4-C5,180.82284397468425,176.37938628931244,4.443457685371811
C10-C3-C4-C5,359.6416510142352,358.96610832493946,0.675542689295753
C3-C4-C5-C6,0.4401689114024748,359.5005032084386,359.06033429703615
C4-C5-C6-C9,359.5795332114191,1.1751243673822307,358.4044088440369
C4-C5-C6-C7,180.85455464100244,178.07043030399123,2.7841243370112068
C5-C6-C9-C10,0.336317958700568,359.6865713533314,359.3502533946308
C7-C6-C9-C10,179.0593464880148,182.85726165760477,3.79791516958997
C5-C6-C7-C8,78.72802706230908,287.6795501817507,208.95152311944162
C9-C6-C7-C8,260.0311695428608,104.45795972064705,155.57320982221376
C6-C7-C8-N2,176.20600975918074,172.56452983358454,3.641479925596201
C6-C9-C10-C3,359.7315868236791,358.7527687830753,0.9788180406038123
