angle,ideal_angle,extracted_angle,error
C1-C2-C4,109.01901403687808,106.28944128404775,2.7295727528303217
C1-C2-C3,108.1530715605274,113.32644010063719,5.1733685401097915
C1-C2-C7,110.56896990277626,110.59686583938652,0.027895936610264016
C4-C2-C3,108.23903312723685,105.97718159894899,2.2618515282878633
C4-C2-C7,109.97225972310554,112.05131488496676,2.07905516186122
C3-C2-C7,110.82346243834667,108.55358154153352,2.2698808968131488
C2-C4-C5,115.65894406292614,113.88550779331848,1.7734362696076573
C4-C5-C6,110.59213977632636,110.75224503261072,0.16010525628435346
N1-C6-C5,111.93574652875537,109.70313078740416,2.2326157413512107
C2-C7-C9,111.04260384381725,110.62972962430598,0.41287421951126646
C2-C7-C8,110.66722394267171,108.53616888049261,2.131055062179101
C2-C7-C10,109.4463006972046,112.1589246135398,2.7126239163351897
C9-C7-C8,108.08503700314247,113.20261216062762,5.117575157485149
C9-C7-C10,108.49786373218105,106.27210240379877,2.2257613283822764
C8-C7-C10,109.0459476272716,105.99750314320086,3.0484444840707425
C7-C10-C11,116.39420096173907,113.93139908451307,2.462801877225999
C10-C11-C12,109.7852553291686,111.23763507415588,1.4523797449872689
N2-C12-C11,112.05975462069863,110.49465192192048,1.5651026987781478
