angle,ideal_angle,extracted_angle,error
N1-C1-C6,110.6909154899846,109.2249770352695,1.4659384547151006
N1-C1-C2,110.68206400116131,109.746671597108,0.935392404053303
C6-C1-C2,112.29464251846471,110.82270707176194,1.4719354467027728
C1-C2-C3,109.87138434113412,110.9933429314434,1.1219585903092764
C2-C3-C4,109.83010323499734,110.06515147266774,0.23504823767039795
N2-C4-C3,110.69838309348273,109.89799886284662,0.8003842306361122
N2-C4-C5,110.74684727020306,110.24705010669966,0.499797163503402
C3-C4-C5,112.24406435999711,110.8705228665301,1.373541493467016
C4-C5-C6,109.78772020804233,109.87619154549027,0.08847133744794178
C1-C6-C5,109.84658146054096,110.8321277295252,0.9855462689842369
