dihedral,ideal_angle,extracted_angle,error
C1-C2-C8-C11,47.67906627479111,291.5834572767249,243.9043910019338
C1-C2-C8-C10,168.24489571099838,170.7588333288579,2.5139376178595114
C1-C2-C8-C9,288.0424340591904,52.47058076966208,235.5718532895283
C3-C2-C8-C11,287.89615545463465,49.949130889646376,237.94702456498828
C3-C2-C8-C10,48.4619848908419,289.12450694177926,240.66252205093735
C3-C2-C8-C9,168.25952323903394,170.8362543825835,2.5767311435495515
C4-C2-C8-C11,167.7414658233463,168.18295626940494,0.4414904460586513
C4-C2-C8-C10,288.30729525955354,47.35833232153786,240.94896293801568
C4-C2-C8-C9,48.10483360774558,289.070079762342,240.96524615459643
C1-C2-C4-C5,298.7744569119438,39.60406318657767,259.1703937253661
C8-C2-C4-C5,177.3724065951423,161.90746128927364,15.464945305868667
C3-C2-C4-C5,56.213724496624906,283.2046457994411,226.9909213028162
C2-C4-C5-C6,181.59652118394453,169.84639303489098,11.750128149053552
C4-C5-C6-C7,187.5860962561512,172.2608434796299,15.325252776521296
C5-C6-C7-N1,181.03675393538754,186.7405533993675,5.703799463979976
C2-C8-C11-C12,172.33031178843456,162.9478952525211,9.38241653591345
C10-C8-C11-C12,50.90385826610484,283.8239779833896,232.9201197172848
C9-C8-C11-C12,293.56482535808965,40.487833783854114,253.07699157423554
C8-C11-C12-C13,176.28325266050018,165.9695397684482,10.313712892051996
C11-C12-C13-C14,185.71692591254143,168.3633932042201,17.353532708321325
C12-C13-C14-N2,180.1405928032448,180.1639672735331,0.023374470288302973
