bond,ideal_length,extracted_length,error
N1-C7,1.5106746939275908,1.495195460781718,0.01547923314587285
N2-C11,1.5123144024414321,1.4941648772955443,0.018149525145887857
C1-C2,1.5394840469967823,1.5331556636194912,0.006328383377291136
C2-C3,1.5383992607297856,1.5323778198003484,0.006021440929437238
C2-C4,1.5519694661464505,1.5463155126800348,0.005653953466415729
C2-C8,1.5516880993402298,1.5435879205341507,0.00810017880607905
C4-C5,1.531503267551437,1.5292802962252152,0.0022229713262218453
C5-C6,1.5329653199460858,1.5298974051001681,0.0030679148459176186
C6-C7,1.5247711186134776,1.5189974795380716,0.005773639075405956
C8-C9,1.5317192723939246,1.528163115132964,0.0035561572609605907
C9-C10,1.5335451032576397,1.528608169259516,0.0049369339981237825
C10-C11,1.5248707170733404,1.51811000093758,0.006760716135760347
