bond,ideal_length,extracted_length,error
N1-C1,1.5190417553856495,1.4989614863032896,0.020080269082359825
N2-C8,1.5175320858057553,1.4975711888530883,0.019960896952667007
C1-C2,1.5215399197945765,1.520318408183788,0.0012215116107885393
C2-C3,1.5363956794307403,1.5290117225212465,0.007383956909493783
C3-C10,1.5334145448017693,1.5226166934394059,0.010797851362363442
C3-C4,1.5536939335967945,1.5439363093661187,0.009757624230675832
C4-C5,1.5312246305533381,1.530771828629685,0.00045280192365315663
C5-C6,1.53651173689418,1.5269139101661873,0.009597826727992809
C6-C7,1.5394815033106597,1.5297650240984333,0.009716479212226403
C6-C9,1.559254038459639,1.5500056683918482,0.009248370067790779
C7-C8,1.5265093402711403,1.5153646792821749,0.011144660988965382
C9-C10,1.5306798705721492,1.5313425515776595,0.0006626810055103682
