bond,ideal_length,extracted_length,error
N1-C6,1.5165510543722516,1.4925445965293893,0.02400645784286226
N2-C12,1.5136918830845194,1.494378856645245,0.01931302643927446
C1-C2,1.5424047404875294,1.5335665707868786,0.008838169700650766
C2-C4,1.557608341227388,1.5539737046456743,0.0036346365817137016
C2-C3,1.5424939552885408,1.5308568282752435,0.011637127013297333
C2-C7,1.6014175549161402,1.5762461732784583,0.025171381637681955
C4-C5,1.538270837434492,1.5313613332321805,0.006909504202311512
C5-C6,1.525324582217075,1.5167313583651945,0.008593223851880438
C7-C9,1.5419568397818846,1.5331781230736092,0.008778716708275347
C7-C8,1.5422855822685357,1.5303543952586793,0.011931187009856403
C7-C10,1.5560155156899433,1.553669004160424,0.0023465115295193684
C10-C11,1.5368667931497473,1.534719245754946,0.0021475473948013857
C11-C12,1.5251295905197095,1.5187822028664215,0.006347387653288017
