angle,ideal_angle,extracted_angle,error
C1-C2-C3,109.86715069433345,110.09544943709977,0.22829874276632722
C1-C2-C4,109.63129313341852,110.82014649739682,1.1888533639782963
C1-C2-C8,109.69150829274375,110.75787529490938,1.0663670021656344
C3-C2-C4,110.11778925156646,110.41401743316254,0.2962281815960779
C3-C2-C8,110.20802342764308,110.39763413999376,0.18961071235067095
C4-C2-C8,107.28576620962197,104.22937347965615,3.056392729965822
C2-C4-C5,115.5850557924932,119.36532733352577,3.780271541032576
C4-C5-C6,113.64525193712292,107.83923539030755,5.806016546815371
C5-C6-C7,109.4329370119044,114.08022202164481,4.647285009740415
N1-C7-C6,112.92369048292818,108.20519783527354,4.718492647654642
C2-C8-C9,115.80403118989317,119.03422915473669,3.2301979648435264
C8-C9-C10,113.40864025666271,108.26828715678849,5.140353099874218
C9-C10-C11,109.68713026761715,113.45123757327194,3.7641073056547896
N2-C11-C10,112.92821077920946,108.63942928689971,4.288781492309752
