dihedral,ideal_angle,extracted_angle,error
N1-C1-C2-C3,185.17174330810533,185.31514508865953,0.14340178055419983
C1-C2-C3-C4,182.82918589985204,180.74015634430233,2.0890295555497005
C2-C3-C4-C5,188.32156745151428,176.72137181151385,11.600195640000436
C3-C4-C5-C6,185.3841207711766,184.7554403251871,0.6286804459895166
C4-C5-C6-C7,186.10757354355607,174.17593085886688,11.931642684689194
C5-C6-C7-C8,186.14053105569036,183.794446325536,2.3460847301543595
C6-C7-C8-C9,182.56254210235056,175.7114355736197,6.851106528730867
C7-C8-C9-N2,182.7509411931883,179.1958094034731,3.5551317897152046
