dihedral,ideal_angle,extracted_angle,error
N1-C1-C2-C3,176.95013732556785,164.29613228320662,12.654005042361234
C1-C2-C3-C4,177.4889963287855,194.41675925730172,16.927762928516216
C2-C3-C4-C5,176.48920454414156,165.7388782078991,10.750326336242466
C3-C4-C5-N2,178.58244822274554,174.6694062432925,3.913041979453027
