bond,ideal_length,extracted_length,error
N1-C1,1.5118299646875062,1.494892860125768,0.016937104561738137
N2-C8,1.512176894117184,1.49491205421303,0.01726483990415395
C1-C2,1.5320110776581142,1.5379441144330102,0.005933036774895983
C2-C3,1.509418388936872,1.5088669056407176,0.0005514832961543981
C3-C10,1.405518329289554,1.4023205523687814,0.0031977769207724993
C3-C4,1.3991255428709102,1.3997687353531187,0.0006431924822085655
C4-C5,1.3993755798875551,1.3951099196325103,0.004265660255044823
C5-C6,1.4049863245241445,1.4022928375176058,0.0026934870065387084
C6-C9,1.399726029150401,1.3997262783510542,2.492006532239799e-07
C6-C7,1.509618700652168,1.5088969265439305,0.0007217741082374829
C7-C8,1.5322092150558646,1.5379066860285877,0.0056974709727231065
C9-C10,1.3985703990912282,1.3950617180473663,0.0035086810438618166
