dihedral,ideal_angle,extracted_angle,error
C1-C2-C5-C6,165.5807983096325,48.559967334140055,117.02083097549246
C1-C2-C5-C7,44.532513863981634,171.3415339845786,126.80902012059697
C1-C2-C5-C8,284.4712057688205,290.0809514199931,5.609745651172602
C3-C2-C5-C6,286.6368589136647,170.3791335167131,116.2577253969516
C3-C2-C5-C7,165.58857446801383,293.1607001671516,127.57212569913779
C3-C2-C5-C8,45.52726637285267,51.90011760256615,6.372851229713476
C4-C2-C5-C6,45.44424934315646,288.56855512518746,243.124305782031
C4-C2-C5-C7,284.39596489750556,51.350121775626015,233.04584312187956
C4-C2-C5-C8,164.33465680234443,170.08953921104055,5.754882408696119
C1-C2-C4-N1,46.70179938228951,43.55156059759625,3.150238784693258
C5-C2-C4-N1,167.26428398746074,164.17749266194411,3.0867913255166286
C3-C2-C4-N1,287.76541845424094,285.25998355792694,2.505434896314
C2-C5-C8-N2,167.5720872959589,173.8144013630101,6.242314067051183
C6-C5-C8-N2,288.1047833271341,53.014580991187195,235.0902023359469
C7-C5-C8-N2,47.049860505736,294.13337665931647,247.08351615358046
