bond,ideal_length,extracted_length,error
N1-C7,1.5116759619512523,1.4989080222726554,0.012767939678596907
N2-C14,1.5128479177403946,1.492588353788349,0.020259563952045534
C1-C2,1.5423388240126792,1.5359670749887457,0.0063717490239334484
C2-C8,1.601671282209294,1.5868695415572112,0.01480174065208284
C2-C3,1.5427027351641258,1.5378583737399423,0.004844361424183541
C2-C4,1.5540777445991327,1.5512704878906072,0.0028072567085255518
C4-C5,1.53302767492437,1.5271478129909277,0.005879861933442365
C5-C6,1.5340081016232732,1.5279770930861627,0.006031008537110472
C6-C7,1.523574814741085,1.5171519079957438,0.006422906745341184
C8-C11,1.5549019560778248,1.5487458304161572,0.006156125661667566
C8-C10,1.5423280813943856,1.539129494156332,0.003198587238053552
C8-C9,1.5426815286883693,1.536892884314121,0.0057886443742483085
C11-C12,1.5332182340398035,1.5311183613543327,0.0020998726854708494
C12-C13,1.5345422919129796,1.5267824209017355,0.0077598710112440905
C13-C14,1.523924350695923,1.5183706440821292,0.005553706613793841
