angle,ideal_angle,extracted_angle,error
N1-C1-C2,112.63289795432378,110.10943790319656,2.5234600511272163
C1-C2-C3,110.43152910344742,111.3255746561412,0.8940455526937825
C2-C3-C4,113.69470418077479,111.68380939911177,2.0108947816630263
C3-C4-C5,112.36534048666095,113.62206714381107,1.2567266571501108
C4-C5-C6,114.34609713609096,112.54889063260227,1.7972065034886953
C5-C6-C7,112.53254143572046,113.2496048678754,0.7170634321549443
C6-C7-C8,114.03009259529136,113.17179025657715,0.8583023387142106
C7-C8-C9,112.28740832566552,112.32995057396742,0.04254224830189912
C8-C9-C10,111.42873397645587,111.35883598359055,0.06989799286532161
N2-C10-C9,112.07334197013552,110.38845784239771,1.6848841277378028
