angle,ideal_angle,extracted_angle,error
N1-C1-C2,111.83570328964315,110.65720308884788,1.1785002007952698
C1-C2-C3,111.47457652382523,114.74317362433821,3.2685971005129772
C2-C3-C4,112.83904502684932,110.01537354095561,2.823671485893712
C3-C4-C5,121.13173474098414,120.28444013355093,0.8472946074332128
C3-C4-C12,120.8196677166274,121.3414636056661,0.5217958890387138
C5-C4-C12,117.96405201857623,118.24233564701298,0.27828362843675336
C4-C5-C6,120.88027222174058,120.98164374475905,0.10137152301847152
C5-C6-C7,121.04870973676412,120.96918927668422,0.07952046007990532
C6-C7-C8,121.06733277833082,121.65858645825678,0.5912536799259556
C6-C7-C11,118.11941257505461,117.93158728449788,0.1878252905567308
C8-C7-C11,120.77180748124844,120.40967034268361,0.3621371385648331
C7-C8-C9,111.83035999699459,114.5882105045806,2.7578505075860136
C8-C9-C10,115.41044899060542,111.30772803336892,4.1027209572364995
N2-C10-C9,113.42061506833333,109.76928458195154,3.651330486381795
C7-C11-C12,120.81516149089663,121.09338380757728,0.27822231668065456
C4-C12-C11,121.15179477295996,120.7528671541759,0.39892761878405736
