dihedral,ideal_angle,extracted_angle,error
N1-C1-C2-C3,178.43144393073305,296.1475610129927,117.71611708225964
C1-C2-C3-C4,297.36262058324445,176.43723496825467,120.92538561498978
C2-C3-C4-C5,92.86421254008722,279.99514607729924,187.130933537212
C2-C3-C4-C12,276.2758781913683,95.74874024406962,180.52713794729868
C3-C4-C5-C6,184.61937841601602,174.98096574760223,9.638412668413793
C12-C4-C5-C6,1.3022925459038692,359.0976182145104,357.79532566860655
C3-C4-C12-C11,176.5615006367567,184.51819402073585,7.956693383979143
C5-C4-C12-C11,359.8677469054598,0.3559135125268674,359.51183339293294
C4-C5-C6-C7,358.646337370509,359.9945282780639,1.3481909075549083
C5-C6-C7-C8,182.52152867512845,181.29416373088011,1.227364944248336
C5-C6-C7-C11,0.19744730370540098,1.4373042270081646,1.2398569233027636
C6-C7-C8-C9,89.63028681479769,315.03823034238457,225.4079435275869
C11-C7-C8-C9,272.01595462143086,134.89159123107487,137.124363390356
C6-C7-C11-C12,0.9725461888857473,358.0144037685532,357.04185757966746
C8-C7-C11-C12,178.65563752209465,178.15567912206126,0.49995840003339254
C7-C8-C9-C10,184.98322956987406,303.37415576271707,118.39092619284301
C8-C9-C10-N2,294.56955260921404,183.83384307211324,110.7357095371008
C7-C11-C12-C4,358.9867249698326,1.1128153929010314,357.87390957693157
