dihedral,ideal_angle,extracted_angle,error
C1-C2-C4-C5,294.81740994456055,77.04178750359551,217.77562244096504
C3-C2-C4-C5,55.80928848861935,316.03920551619984,260.2299170275805
C8-C2-C4-C5,175.76071563867202,196.2544679338499,20.49375229517787
C1-C2-C8-C9,64.30268611029496,302.13267271222503,237.82998660193007
C3-C2-C8-C9,303.21448602007246,63.38298647379007,239.83149954628237
C4-C2-C8-C9,183.32062697006236,182.98593772121762,0.3346892488447395
C2-C4-C5-C6,172.48038990428194,196.8310242472265,24.350634342944574
C4-C5-C6-C7,180.84631490415842,191.64690699302807,10.80059208886965
C5-C6-C7-N1,178.15477407656368,206.60564914591774,28.450875069354055
C2-C8-C9-C10,184.7925321044423,180.83190980543478,3.9606222990075253
C8-C9-C10-C11,178.95495238358112,163.32330192046427,15.631650463116841
C9-C10-C11-N2,178.61295697985128,142.57030806849068,36.0426489113606
