angle,ideal_angle,extracted_angle,error
C1-C2-C8,110.89509571245993,111.2011852861938,0.30608957373387113
C1-C2-C3,108.00481208895594,107.62404592886074,0.3807661600952059
C1-C2-C4,108.6816471978943,108.22263699183566,0.4590102060586503
C8-C2-C3,110.57615590481984,110.66712092162057,0.09096501680072322
C8-C2-C4,109.70805388654013,109.40515136874667,0.3029025177934557
C3-C2-C4,108.91849213994037,109.66679652574608,0.7483043858057101
C2-C4-C5,116.88374038356832,116.81669460481953,0.06704577874879192
C4-C5-C6,111.5191263059794,110.98392886305129,0.5351974429281086
C5-C6-C7,110.69206255272525,114.0994752771019,3.4074127243766554
N1-C7-C6,112.23894697560121,111.10565585574727,1.1332911198539364
C2-C8-C11,109.67297384442625,110.48022524575632,0.8072514013300633
C2-C8-C10,110.65321385643995,110.0081854794659,0.6450283769740537
C2-C8-C9,110.95641892129551,110.67461104725224,0.2818078740432668
C11-C8-C10,109.22812515748657,108.66253636659103,0.5655887908955464
C11-C8-C9,108.32624454986617,108.54631319239019,0.22006864252401215
C10-C8-C9,107.94425314428058,108.40878998883292,0.4645368445523417
C8-C11-C12,116.8297826074224,115.53225889293915,1.2975237144832477
C11-C12-C13,111.5669555871581,112.3425060342334,0.7755504470752896
C12-C13-C14,110.77995100348448,110.58193328353805,0.19801771994643502
N2-C14-C13,112.35489094510335,110.84957711000108,1.505313835102271
