dihedral,ideal_angle,extracted_angle,error
N1-C1-C6-C5,178.32026088016633,180.1328360997101,1.8125752195437599
C2-C1-C6-C5,302.57650832575644,57.230995254292765,245.34551307146367
N1-C1-C2-C3,181.6127494562765,177.99139314938225,3.6213563068942562
C6-C1-C2-C3,57.351594767254745,302.1068089713453,244.75521420409055
C1-C2-C3-C4,304.0103507190941,56.418010227591814,247.59234049150228
C2-C3-C4-N2,181.86762504936488,179.94475073028778,1.9228743190770956
C2-C3-C4-C5,57.55828402291067,302.8639079897474,245.30562396683675
N2-C4-C5-C6,178.09730250776843,182.01351541845298,3.91621291068455
C3-C4-C5-C6,302.3797613691915,57.88738939726948,244.492371971922
C4-C5-C6-C1,56.124844472992244,303.49342814491393,247.3685836719217
