angle,ideal_angle,extracted_angle,error
C1-C2-C6,110.62985587028786,111.30541431232537,0.6755584420375129
C1-C2-C3,108.26629285678261,108.50131357592052,0.235020719137907
C1-C2-C4,109.31649165666292,108.64219606160432,0.6742955950585952
C6-C2-C3,111.14967382623527,110.42690966459266,0.7227641616426155
C6-C2-C4,108.57416303032554,108.61351984020433,0.03935680987879664
C3-C2-C4,108.87156816010182,109.3143990619683,0.4428309018664862
C2-C4-C5,115.15640866764795,115.67084328100435,0.5144346133564
N1-C5-C4,110.53069998777717,108.16007273625725,2.3706272515199203
C2-C6-C9,108.67616674198108,109.0430380927162,0.3668713507351242
C2-C6-C8,111.25538693568483,110.81755469391352,0.43783224177130364
C2-C6-C7,110.74248731783752,110.59203230658167,0.15045501125584337
C9-C6-C8,108.44366501274361,108.16471321633922,0.2789517964043853
C9-C6-C7,109.40150746884868,109.50063268709087,0.09912521824219311
C8-C6-C7,108.278063974128,108.67897743579911,0.4009134616711094
C6-C9-C10,114.82139004911548,115.24946835096954,0.4280783018540575
N2-C10-C9,110.4870512422363,107.95667855255456,2.530372689681741
