bond,ideal_length,extracted_length,error
N1-C1,1.5118299646875062,1.4936973862250937,0.018132578462412452
N2-C8,1.512176894117184,1.4905378883229428,0.021639005794241273
C1-C2,1.5320110776581142,1.5123187854769136,0.01969229218120061
C2-C3,1.509418388936872,1.5119027711755664,0.0024843822386944048
C3-C10,1.405518329289554,1.3999014111385175,0.005616918151036376
C3-C4,1.3991255428709102,1.3988054704831032,0.0003200723878069578
C4-C5,1.3993755798875551,1.392464725255863,0.006910854631692054
C5-C6,1.4049863245241445,1.3960539440846167,0.00893238043952782
C6-C9,1.399726029150401,1.3941472663925134,0.005578762757887601
C6-C7,1.509618700652168,1.5032507693299098,0.0063679313222582135
C7-C8,1.5322092150558646,1.518075544606748,0.01413367044911662
C9-C10,1.3985703990912282,1.390390838738492,0.008179560352736148
