bond,ideal_length,extracted_length,error
N1-C5,1.514974904651807,1.485183830535301,0.029791074116506167
N2-C10,1.513284622535752,1.4895433011397374,0.02374132139601448
C1-C2,1.542882272029222,1.5353643510511783,0.007517920978043602
C2-C6,1.601003019543577,1.579627746462957,0.02137527308062004
C2-C3,1.5427922808099532,1.5308906105449835,0.011901670264969688
C2-C4,1.5554561281074544,1.544906946996194,0.010549181111260353
C4-C5,1.5282836848012398,1.52325199084179,0.00503169395944969
C6-C9,1.5554897971641846,1.5470185280908804,0.0084712690733042
C6-C8,1.5430068684496328,1.5283898725401985,0.014616995909434216
C6-C7,1.5428075081944834,1.5269418939052033,0.015865614289280128
C9-C10,1.5278078577502827,1.5244114233320685,0.0033964344182142447
