bond,ideal_length,extracted_length,error
N1-C1,1.512288702956514,1.5035645757174227,0.008724127239091217
N2-C10,1.5176898526570684,1.4935277962694855,0.024162056387582842
C1-C2,1.522898643991745,1.516538958516979,0.0063596854747658416
C2-C3,1.5483544492591457,1.5329290819289665,0.015425367330179185
C3-C4,1.5066442126710602,1.5072373382544613,0.0005931255834010773
C4-C5,1.4067538806663356,1.4000161853874382,0.006737695278897338
C4-C12,1.4025640075752956,1.3981115479080488,0.004452459667246833
C5-C6,1.3963476709287332,1.3948931348773554,0.0014545360513777972
C6-C7,1.4008525268585832,1.3963620136168573,0.004490513241725891
C7-C8,1.5073124545765217,1.505070089650325,0.0022423649261966716
C7-C11,1.4063991517055001,1.4001471428778811,0.0062520088276190044
C8-C9,1.5381533851161735,1.5329542116417543,0.0051991734744192275
C9-C10,1.5222306149448177,1.5166554351548687,0.005575179789949036
C11-C12,1.3949200207792232,1.3902069881289392,0.004713032650283999
