angle,ideal_angle,extracted_angle,error
C1-C2-C8,110.89509571245993,111.16024273942575,0.2651470269658205
C1-C2-C3,108.00481208895594,108.05179541167995,0.046983322724003074
C1-C2-C4,108.6816471978943,108.20327449576264,0.47837270213166505
C8-C2-C3,110.57615590481984,110.45551161872514,0.12064428609470212
C8-C2-C4,109.70805388654013,110.0957891354855,0.3877352489453756
C3-C2-C4,108.91849213994037,108.79713871014695,0.12135342979341601
C2-C4-C5,116.88374038356832,116.26329619882037,0.6204441847479529
C4-C5-C6,111.5191263059794,112.1310022871928,0.6118759812134016
C5-C6-C7,110.69206255272525,109.06437537278975,1.6276871799354922
N1-C7-C6,112.23894697560121,112.41905713397034,0.18011015836913202
C2-C8-C11,109.67297384442625,110.01425864821515,0.3412848037888949
C2-C8-C10,110.65321385643995,111.23772281730871,0.5845089608687601
C2-C8-C9,110.95641892129551,110.45149457838279,0.5049243429127159
C11-C8-C10,109.22812515748657,108.16100500774805,1.0671201497385283
C11-C8-C9,108.32624454986617,108.80958909189351,0.48334454202733923
C10-C8-C9,107.94425314428058,108.09004557307608,0.14579242879550236
C8-C11-C12,116.8297826074224,116.31420217034216,0.5155804370802457
C11-C12-C13,111.5669555871581,112.077213527006,0.5102579398478895
C12-C13-C14,110.77995100348448,109.12270836783141,1.657242635653077
N2-C14-C13,112.35489094510335,112.38524139246655,0.03035044736320458
