bond,ideal_length,extracted_length,error
N1-C7,1.5116759619512523,1.4907246053835457,0.020951356567706636
N2-C14,1.5128479177403946,1.490773662314291,0.02207425542610353
C1-C2,1.5423388240126792,1.5409326313422946,0.001406192670384554
C2-C8,1.601671282209294,1.596470883321961,0.005200398887333035
C2-C3,1.5427027351641258,1.5372505624265975,0.005452172737528294
C2-C4,1.5540777445991327,1.5498927986865358,0.004184945912596882
C4-C5,1.53302767492437,1.526679635337751,0.006348039586619114
C5-C6,1.5340081016232732,1.5292800706743221,0.004728030948951023
C6-C7,1.523574814741085,1.5178477682413458,0.005727046499739208
C8-C11,1.5549019560778248,1.550180918582914,0.004721037494910707
C8-C10,1.5423280813943856,1.5404511513598695,0.0018769300345160556
C8-C9,1.5426815286883693,1.5371421397178058,0.005539388970563497
C11-C12,1.5332182340398035,1.526920896681024,0.006297337358779576
C12-C13,1.5345422919129796,1.5294249290878483,0.005117362825131311
C13-C14,1.523924350695923,1.51777365414544,0.006150696550482948
