angle,ideal_angle,extracted_angle,error
N1-C1-C2,111.76625386125737,109.5819638673358,2.184289993921567
C1-C2-C3,106.99848434067636,109.77338190832998,2.7748975676536247
N2-C3-C2,111.9684584846318,110.95464336995563,1.013815114676163
